head_idx,layer,head_in_layer,causal_score,score_std,score_sem,time_seconds,peak_memory_gb
85,7,1,0.026958782225847244,0.020560231059789658,0.002907655667513609,1.7294993000000431,0.413607424
86,7,2,0.026726383715867996,0.024502094835042953,0.003465119516476989,1.8224162999999862,0.413607424
87,7,3,0.022098436951637268,0.019192392006516457,0.0027142141479998827,1.6445882000000438,0.413607424
88,7,4,0.029789796099066734,0.026843080297112465,0.003796184901148081,1.7033060999999634,0.413607424
89,7,5,0.055083051323890686,0.05170974135398865,0.0073128617368638515,0.8824021000000357,0.413607424
90,7,6,0.026859235018491745,0.020624777302145958,0.0029167840257287025,0.873266699999931,0.413607424
91,7,7,0.026186298578977585,0.023130929097533226,0.003271207446232438,0.8945758000002115,0.413607424
92,7,8,0.028359245508909225,0.02775757387280464,0.003925513941794634,0.8824762000001556,0.413607424
93,7,9,0.021757081151008606,0.017563633620738983,0.0024838729295879602,0.8987589999999273,0.413607424
94,7,10,0.03527434170246124,0.03278540074825287,0.004636555910110474,0.9154089999999542,0.413607424
95,7,11,0.024748878553509712,0.024883948266506195,0.00351912179030478,0.916092300000173,0.413607424
96,8,0,0.03121749870479107,0.02185562625527382,0.0030908524058759212,0.8948760999999195,0.413668864
97,8,1,0.02461065724492073,0.01942107453942299,0.0027465547900646925,0.91728820000003,0.413668864
98,8,2,0.03782761096954346,0.03843766450881958,0.005435906816273928,1.3576227000000927,0.413668864
99,8,3,0.026046575978398323,0.02190728671848774,0.0030981581658124924,0.9173249000000396,0.413668864
100,8,4,0.023709723725914955,0.015095376409590244,0.002134808572009206,1.6974831999998514,0.413668864
101,8,5,0.026501759886741638,0.0309154000133276,0.00437209801748395,1.3511019000000033,0.413668864
102,8,6,0.02682177722454071,0.02581576444208622,0.0036509004421532154,1.4185382999999092,0.413668864
103,8,7,0.024309515953063965,0.02392512746155262,0.00338352401740849,1.297345999999834,0.413668864
104,8,8,0.0325700119137764,0.025965915992856026,0.0036721350625157356,1.4970593999998982,0.413668864
105,8,9,0.02860846556723118,0.02390560321509838,0.003380762878805399,1.276044899999988,0.413668864
106,8,10,0.017278825864195824,0.013416596688330173,0.0018973932601511478,1.2429065999999693,0.413668864
107,8,11,0.03774898499250412,0.03405462205410004,0.004816050641238689,1.3061771000000135,0.413668864
108,9,0,0.040328074246644974,0.030240288004279137,0.004276622552424669,1.501468500000101,0.413607424
109,9,1,0.04235166683793068,0.042599961161613464,0.0060245441272854805,1.5258751999999731,0.413607424
110,9,2,0.03160644695162773,0.024545328691601753,0.0034712336491793394,1.7622544999999263,0.413607424
111,9,3,0.023815762251615524,0.020572097972035408,0.002909333910793066,1.7345617999999376,0.413607424
112,9,4,0.031487807631492615,0.023382067680358887,0.003306723665446043,1.8117288999999346,0.413607424
113,9,5,0.02186594158411026,0.017196983098983765,0.002432020613923669,1.693987800000059,0.413607424
114,9,6,0.022700395435094833,0.02165408246219158,0.003062349744141102,1.5250716000000466,0.413607424
115,9,7,0.01692258194088936,0.02025558240711689,0.002864571986719966,1.6278840999998465,0.413607424
116,9,8,0.022420814260840416,0.016973275691270828,0.002400383586063981,1.7975780000001578,0.413607424
117,9,9,0.03211730718612671,0.027603665366768837,0.003903747769072652,1.5914347000000362,0.413607424
118,9,10,0.029379157349467278,0.027887584641575813,0.003943900112062693,1.7787250999999742,0.413607424
119,9,11,0.03832007944583893,0.031720612198114395,0.004485972225666046,1.7758802000000742,0.413607424
120,10,0,0.03047412820160389,0.024734316393733025,0.0034979605115950108,1.8045524999999998,0.413668864
121,10,1,0.017907198518514633,0.014708472415804863,0.002080092206597328,1.8299489999999423,0.413668864
122,10,2,0.04029158502817154,0.03045828267931938,0.004307451657950878,1.9387526999998954,0.413668864
123,10,3,0.03696785494685173,0.030909322202205658,0.00437123840674758,1.6996767000000546,0.413668864
124,10,4,0.03204086795449257,0.03001410700380802,0.004244635812938213,1.8389885000001414,0.413668864
125,10,5,0.048952989280223846,0.037329792976379395,0.005279229953885078,1.892721599999959,0.413668864
126,10,6,0.03963980823755264,0.03157368674874306,0.0044651934877038,1.7760586000001695,0.413668864
127,10,7,0.051213327795267105,0.037935636937618256,0.005364909302443266,1.7901085999999395,0.413668864
128,10,8,0.03203510120511055,0.026945682242512703,0.00381069490686059,1.7231768000001466,0.413668864
129,10,9,0.03038809448480606,0.02405223809182644,0.0034015001729130745,1.6381204000001617,0.413668864
130,10,10,0.033696435391902924,0.026989419013261795,0.0038168802857398987,1.718139100000144,0.413668864
131,10,11,0.020979641005396843,0.019484642893075943,0.002755544614046812,1.7219210999999177,0.413668864
132,11,0,0.12455620616674423,0.12255746126174927,0.01733224280178547,1.8517695999998978,0.413607424
133,11,1,0.09203832596540451,0.08739261329174042,0.012359182350337505,1.674605100000008,0.413607424
